FORD
tid attemp_tp tp 50lat 99lat
10 995111 289885 96.99 222.027
8 931620 272697 97.743 222.694
2 334440 98612.7 92.88 628.759
0 226985 68531.2 75.124 807.721
4.16031e+07 1.20766e+07 75.124 97.743 91.1502 209.166 807.721 279.766

FORD
tid attemp_tp tp 50lat 99lat
22 193054 32404.3 203.758 615.318
10 193018 32328 203.432 615.624
13 183721 30813.6 209.261 614.936
16 182310 30837.3 207.476 620.655
25 182011 30579.9 209.602 616.587
30 181392 30541 208.323 627.388
21 180981 30407.5 210.287 620.578
19 180767 30438 209.995 618.528
18 179500 30119.3 209.789 633.552
24 179313 30342.8 209.026 621.326
23 178011 29924.6 210.635 623.89
15 177157 29865.2 211.775 624.553
28 176267 29434 211.489 621.934
20 174234 29282.3 211.902 616.256
14 173917 29379.4 212.125 626.555
26 170637 28687 213.408 621.019
9 163960 27466.7 217.128 622.02
5 163690 27618.3 225.139 645.877
31 163144 27503.5 217.393 624.587
11 161763 27162.4 219.031 624.571
27 161276 27106.2 218.408 625.422
17 159839 26871.3 220.23 626.731
29 159082 26891.9 219.56 623.149
7 158539 26638.9 219.447 630.425
8 157115 26483.4 220.92 619.266
12 156266 26384.7 222.041 622.398
3 154752 26193.3 224.389 638.331
1 153075 26068 219.499 643.988
0 125035 23865.1 110.118 1299.98
2 110385 20325.6 118.892 1262.9
6 107994 18221.3 251.132 1097.56
4 106626 17912.8 226.054 1291.88
5.24883e+06 888098 110.118 251.132 209.427 614.936 1299.98 701.181

FORD
tid attemp_tp tp 50lat 99lat
3 77325.6 66094.9 25.376 37.075
7 76348 65243.2 25.654 36.8
5 75107 64177.5 25.901 37.907
1 73700.6 62954.4 26.151 38.258
6 54236 46318.4 26.891 109.187
2 53185.7 45424.1 27.212 109.422
4 52268.2 44620.2 27.239 113.736
0 49827.6 42501 27.221 105.956
511999 437334 25.376 27.239 26.4556 36.8 113.736 73.5426

FORD
tid attemp_tp tp 50lat 99lat
9 99378.5 63501.6 27.526 42.442
11 97661.2 62329.1 27.709 42.897
7 97098.9 61938 27.644 45.809
3 96895.1 61819 27.568 48.484
13 96238.4 61494.5 27.885 43.52
15 96108.9 61330.7 27.873 43.618
5 96108.5 61365.1 27.746 46.096
1 93353.8 59588.7 28.159 48.064
12 90425.4 57720.1 28.906 44.516
14 89862.3 57329.5 28.932 44.909
10 89657.1 57214.2 28.937 44.892
8 74876.1 47858.8 28.936 93.538
0 64409 40953.3 27.635 152.776
6 63829.2 40713.5 28.942 130.775
2 63556.4 40611.2 27.444 139.78
4 60573.6 38644.8 28.541 141.824
1.37003e+06 874412 27.444 28.942 28.1489 42.442 152.776 72.1213

FORD
tid attemp_tp tp 50lat 99lat
29 111392 19893.1 42.977 106.774
7 110454 19417.5 43.14 111.395
31 110423 19697.1 43.313 107.025
15 109635 19534.6 43.543 107.179
11 109470 19526.2 43.356 107.852
25 109366 19486.8 43.644 107.692
13 109348 19522.8 43.671 107.74
19 109332 19479.1 43.395 107.509
9 109013 19420.7 43.27 108.427
3 108818 19550.7 42.441 114.225
21 108721 19390.5 43.669 107.578
27 108707 19378.6 43.697 108.067
17 108526 19330.5 43.908 107.463
23 108357 19409.2 43.619 107.602
14 108270 19284.5 43.87 108.95
30 107646 19223.7 43.981 108.944
20 107639 19232.2 43.907 108.395
24 107471 19231.3 44.001 108.739
16 107381 19223.4 44.029 108.976
18 107304 19116 44.078 109.289
26 107118 19115.2 43.96 108.873
28 106807 19014.2 44.28 109.753
22 106735 19141.7 43.997 109.322
12 106429 19009.9 44.349 109.128
1 105058 18903.1 43.293 113.438
5 102729 18505.2 43.369 116.335
10 96872.3 17295.2 46.035 123.275
8 79860.4 14269.2 47.628 228.599
0 70419.4 14044.5 32.413 323.417
6 69239.1 12532.3 43.635 319.111
2 67966.9 13462.1 32.416 329.207
4 66812.9 12632 35.977 335.13
3.26332e+06 586273 32.413 47.628 42.9019 106.774 335.13 140.482

FORD
tid attemp_tp tp 50lat 99lat
25 32512.1 4754.21 139.426 262.055
63 32498.2 4764.56 140.082 262.11
52 32336.3 4742.76 140.644 263.623
45 32182.4 4694.28 142.532 261.382
49 32109.7 4710.07 143.565 263.729
31 32038.2 4683.32 142.688 260.224
33 31995.9 4650.29 144.126 262.809
24 31820.1 4665.53 142.225 264.235
61 31692.4 4607.76 144.177 262.262
59 31647 4630.71 144.572 269.455
21 31550.6 4618.25 140.47 274.657
42 31534.4 4599.86 144.837 264.204
29 31505.3 4627.97 145.143 263.653
54 31505.9 4607.9 142.923 265.152
44 31502.3 4602.24 144.864 265.038
55 31497.2 4599.19 145.53 264.27
30 31480.4 4599.83 145.217 265.431
36 31468 4591.09 145.247 264.842
32 31452.1 4602.95 146.055 263.209
53 31442.2 4591.19 146.502 261.432
60 31443 4598.88 144.255 263.182
27 31440.5 4582.73 145.306 262.465
34 31411.3 4573.74 146.145 265.786
50 31411.2 4590.56 144.578 265.099
62 31366 4561.24 145.105 263.597
19 31334.9 4567.46 136.544 358.785
51 31322.2 4544.07 146.934 261.982
38 31286.5 4532.07 146.172 264.562
40 31242.5 4563.53 146.803 265.29
58 31224.6 4557.42 146.137 265.322
41 31209.8 4517.12 148.087 264.024
26 31138.9 4513.34 147.57 266.752
37 31131 4516.24 148.668 263.729
57 31071.7 4499.12 149.426 262.583
35 31060.5 4495.2 150.398 264.798
43 31017.6 4496.15 150.625 262.813
48 31014.5 4491.8 150.3 264.364
46 30985.1 4477.97 151.126 266.949
28 30964 4468.32 150.261 265.829
39 30963.1 4492.35 151.146 265.59
47 30955.4 4473.24 151.525 263.65
23 30912.1 4477.68 150.027 263.996
56 30842.4 4443.44 153.639 265.369
17 30843.5 4466.42 142.993 380.301
3 30812.6 4554 139.765 441.605
1 30684.4 4504.62 145.166 434.763
13 30630.5 4319.82 143.077 466.935
5 30559.9 4492.89 140.961 470.291
9 30446.7 4352.38 144.789 489.071
11 30359.3 4293.14 145.435 490.097
7 30345.1 4378.61 143.622 470.57
15 30203.7 4238.34 149.051 443.722
22 30181.5 4424.19 145.143 287.289
20 29109.7 4199.36 142.417 464.861
18 28289.8 3972.56 147.475 515.071
0 27981.5 4056.2 144.631 807.789
4 27808.1 3955.51 135.432 904.038
16 27777.1 3716.58 146.43 721.022
8 27760.2 3717.84 143.053 888.939
2 27753.8 3959.71 144.246 869.098
10 27603.7 3541.48 143.918 913.358
12 27596 3477.76 151.561 853.496
14 27590.2 3539.05 153.032 820.704
6 27581.3 3750.91 143.938 923.424
1.96444e+06 282889 135.432 153.639 145.433 260.224 923.424 383.074

FORD
tid attemp_tp tp 50lat 99lat
59 19194.1 1304.62 335.722 520.035
55 19099.1 1299.33 333.639 507.503
101 19087.8 1299.25 334.087 503.491
65 19049.9 1287.22 335.382 516.523
107 19040.3 1286.78 335.625 507.543
57 19032.8 1282.11 338.768 524.141
89 19024.2 1290.47 334.117 507.236
69 19001.1 1282.16 335.503 522.674
63 18996.3 1285.44 335.791 515.405
97 18970.9 1284.69 337.265 509.305
81 18956.2 1277 335.589 509.737
43 18955.5 1283.88 337.616 509.791
91 18948.2 1285.84 336.863 510.52
114 18945.4 1273.15 336.176 509.323
111 18938.7 1277.77 337.631 509.203
124 18933.4 1280.11 336.352 511.253
70 18920.9 1279.75 334.107 522.043
104 18917.4 1278.38 336.69 508.155
61 18913.1 1270.55 339.776 522.337
122 18899.9 1274.67 336.937 510.991
120 18898.3 1280.08 336.877 510.848
71 18895.7 1275.84 337.1 524.531
93 18875 1283.03 334.589 506.684
106 18869.8 1264.2 338.221 510.207
126 18861.9 1264.29 340.8 509.621
50 18851.9 1272.2 337.896 513.99
51 18846.9 1269.68 338.956 508.711
105 18842.3 1274.65 337.81 510.922
77 18842.2 1256.85 339.968 510.937
94 18840 1274.56 337.617 508.27
47 18837.5 1261.56 340.638 509.454
115 18837.1 1262.88 340.102 507.614
95 18830 1269.16 338.049 510.695
72 18828 1265.24 338.488 507.823
40 18827.2 1266.54 341.813 512.296
64 18824.1 1257.64 341.299 516.317
83 18820.6 1269.23 336.54 508.099
56 18812.2 1268.6 339.473 516.18
53 18811.7 1268.7 339.807 508.252
116 18811 1270.66 338.577 509.548
41 18808.9 1258.65 339.378 509.474
46 18807.7 1267.32 340.484 510.838
123 18806 1271.44 338.152 508.973
49 18804.9 1265.53 337.858 508.589
85 18803.9 1267.06 339.538 511.354
87 18802.9 1258.29 341.83 510.438
92 18797.7 1262.36 342.568 513.947
100 18798.9 1265.13 341.183 513.594
73 18795.6 1266.8 340.574 510.425
119 18796 1271.17 339.962 508.393
125 18788.4 1258.28 340.915 508.751
60 18786.9 1260.3 338.287 525.077
62 18784.8 1259.46 338.877 525.546
90 18784.5 1269.23 341.189 513.753
39 18783.4 1272.95 338.19 509.074
110 18779.2 1250.97 340.849 511.561
67 18778.1 1262.75 341.946 522.163
88 18773.3 1265.98 339.562 514.271
75 18770.1 1258.65 341.233 511.743
66 18768.3 1265.66 342.883 516.468
102 18766.9 1262.88 340.475 513.732
121 18766.3 1267.18 339.904 509.026
76 18762.2 1260.67 339.871 511.573
127 18760.2 1249.56 342.596 509.573
74 18760.3 1261.42 338.523 511.448
109 18756.9 1258.31 342.369 509.723
99 18756 1263.2 339.86 511.377
79 18754.9 1261.55 341.865 510.453
113 18754.3 1257.42 340.167 510.96
68 18753 1255.16 342.136 516.777
118 18751.6 1253.98 340.102 510.24
82 18747.8 1253.1 340.01 507.1
103 18747.3 1253.67 343.642 509.653
80 18739.3 1247.55 341.476 510.457
78 18739.1 1258.48 339.789 509.827
98 18736.5 1253.66 344.092 512.984
45 18731.7 1252.61 340.935 512.568
117 18727.9 1251.4 340.826 510.502
108 18725 1251.6 345.003 512.557
42 18721.5 1252.45 341.165 513.279
54 18716.3 1256.48 341.87 514.48
52 18715.3 1252.18 341.75 511.171
58 18714.9 1243.4 342.7 519.485
48 18712.9 1249.05 341.418 513.572
44 18711.6 1252.95 341.997 509.181
84 18711.4 1253.92 341.682 508.985
112 18702.8 1252.85 344.351 512.691
86 18701.7 1240.95 342.941 513.198
96 18697.2 1243.98 342.824 512.523
37 18696.5 1259.02 339.14 512.225
35 18667.5 1259.52 336.61 519.667
33 18656.2 1247.24 338.86 524.01
31 18617.7 1246.68 342.55 521.94
29 18609.3 1248.54 342.618 527.025
3 18602.6 1205.95 336.112 857.18
1 18579.4 1194.45 339.678 837.623
25 18560.3 1230.24 341.809 549.946
5 18555.9 1191.31 341.479 876.294
21 18546.9 1225 342.115 601.321
23 18545.4 1224.63 347.167 578.188
27 18537.9 1228.91 345.208 550.511
7 18537.2 1176.96 344.821 918.28
11 18537.3 1176.78 344.936 859.738
19 18522.5 1185.44 348.253 640.829
13 18517.4 1176.61 343.307 834.33
17 18513.1 1166.71 351.116 771.384
9 18496 1163.6 350.257 912.932
15 18493.7 1162.22 349.577 827.092
38 18483.8 1246.18 336.446 520.567
36 17971.4 1207.28 339.481 586.805
34 17592.8 1165.86 344.915 603.824
0 17572.4 792.129 349.756 2108.78
32 17521.2 1166.2 341.542 629.072
2 17512.4 794.066 370.07 2194.36
6 17479.2 795.951 380.424 2233.13
4 17466.5 792.106 383.293 2246.68
30 17410.4 1160.24 339.127 699.371
8 17373 827.856 383.713 2052.43
12 17301.2 853.692 382.169 1869.08
10 17297.6 826.755 387.986 1951.26
14 17282.2 881.619 380.266 1661.24
28 17282 1121.39 349.558 789.271
16 17251.3 896.893 378.629 1552.09
26 17246.7 1105.7 353.409 881.027
22 17239.9 1057.7 358.564 953.059
18 17232.4 916.297 375.002 1325.48
20 17226.7 983.109 367.099 1149.31
24 17210.8 1084.09 351.51 905.124
2.3776e+06 155353 333.639 387.986 343.661 503.491 2246.68 669.642

FORD
tid attemp_tp tp 50lat 99lat
3 94804.9 80905.6 88.7 159.106
2 67041.8 57371.6 97.085 550.265
1 939486 801493 92.317 164.789
0 148899 127099 103.235 571.649
1.25023e+06 1.06687e+06 88.7 103.235 95.3342 159.106 571.649 361.452

FORD
tid attemp_tp tp 50lat 99lat
7 97321.2 74740.8 90.857 162.538
5 94906.2 72907.5 93.022 167.113
6 86390 66645.3 102.056 180.007
4 66862.1 51762.5 106.92 516.626
3 1.84401e+06 1.41944e+06 97.607 177.497
1 1.18799e+06 915503 100.024 183.776
2 186224 146183 105.822 618.895
0 137740 108244 111.955 605.508
3.70144e+06 2.85543e+06 90.857 111.955 101.033 162.538 618.895 326.495

FORD
tid attemp_tp tp 50lat 99lat
15 154730 45739.2 80.596 198.266
14 144822 42729.5 86.522 207.827
6 144375 42511.1 86.934 208.197
11 142450 42039.7 87.248 206.601
7 138333 40755.6 89.895 210.07
3 136706 40304.8 90.943 213.827
8 134403 39637.2 92.935 215.724
13 132045 38907.3 94.066 214.608
12 130519 38453.8 95.508 218.385
9 130516 38505.5 94.991 214.987
1 129445 38079.4 95.276 225.029
10 128681 37754 96.829 219.456
5 128510 37878.8 96.564 219.025
4 128300 37828.6 96.526 235.585
2 355617 133338 95.751 644.594
0 268741 110821 83.542 745.474
2.52819e+06 805283 80.596 96.829 91.5079 198.266 745.474 274.853

FORD
tid attemp_tp tp 50lat 99lat
7 86141.5 10477.1 164.23 631.663
25 81490.4 9959.92 172.291 643.52
5 80296.1 9864.06 183.473 637.621
14 77587.9 9467.28 192.301 652.766
24 76648.4 9339.46 191.791 644.395
27 76472.2 9331.44 189.314 644.246
6 76023.7 9257.56 191.517 648.368
28 75880.1 9191.36 196.788 647.999
30 75872.9 9211.28 194.294 647.353
26 75716.5 9217.88 198.949 644.764
21 75669.1 9237.53 195.166 641.975
22 75222.9 9212.03 199.996 640.942
31 74772.1 9210.58 193.665 644.946
19 74258.2 9438.66 194.427 639.816
23 73925.5 9618.89 192.505 636.293
16 73633.7 9687.76 189.771 637.812
20 73502.2 9708.25 186.599 638.235
17 71988.4 10588.6 181.834 636.052
18 71367 10589.7 182.832 633.075
29 71168 11097.1 179.492 621.155
9 7.74837e+06 967795 193.65 640.516
12 3.1278e+06 408209 187.864 637.007
1 2.79838e+06 369042 185.193 653.249
11 1.8365e+06 253937 190.118 633.116
15 1.38864e+06 198210 187.422 621.984
13 932678 143879 182.404 621.896
3 749586 118469 173.877 632.237
8 438819 61118.3 252.676 698.094
10 303484 45576.4 258.182 715.347
0 252917 61511.9 98.446 1221.83
2 219110 55252.7 98.953 1107.36
4 203894 44718.7 150.776 1017.73
2.15178e+07 2.92143e+06 98.446 258.182 185.337 621.155 1221.83 687.917

FORD
tid attemp_tp tp 50lat 99lat
7 44437.3 38065.8 25.387 36.331
5 44048.9 37745.2 25.548 37.498
4 35303.5 30248.6 26.666 114.554
6 35299.3 30262.8 27.307 110.207
3 161129 138075 26.037 38.663
1 145159 124301 26.792 39.799
2 68157.1 58364.8 27.088 126.811
0 65473.1 56100 27.396 133.114
599007 513164 25.387 27.396 26.5276 36.331 133.114 79.6221

FORD
tid attemp_tp tp 50lat 99lat
13 49736.3 30365.6 27.255 42.306
9 49437.8 30159.7 27.354 42.959
15 49288.5 30088.8 27.425 43.028
11 48989.2 29918.3 27.635 42.957
12 47271.8 29002.7 28.614 44.462
14 47078.3 28948 28.719 44.741
10 43767.4 26947.6 28.889 105.383
8 39703.1 24428.1 29.124 108.789
1 203493 124823 27.623 47.656
7 203217 124477 27.806 45.524
3 194284 119457 27.953 49.716
5 192888 118518 28.082 48.375
6 97186.7 61226.8 28.725 134.336
0 96535 62484.8 27.381 151.159
4 92981.5 60266.4 27.35 140.089
2 89465.4 58620.5 27.735 141.296
1.54532e+06 959733 27.255 29.124 27.9794 42.306 151.159 77.0485

FORD
tid attemp_tp tp 50lat 99lat
21 48240.3 7858.83 41.367 107.445
31 48198.7 7878.56 41.362 107.388
25 48095.9 7891.29 41.486 107.869
29 48030.7 7906.18 41.264 107.862
19 48011.1 7893.66 41.192 107.33
23 47939.9 7925.47 41.251 108.145
27 47788.6 7928.46 41.165 107.404
17 47727.9 7932.24 41.198 107.949
24 47596.8 7914.02 41.325 108.373
16 47330.2 7963.97 41.18 109.302
26 47271.5 7960.9 41.299 109.781
18 47090.9 7996.17 41.178 109.565
30 47074.8 7985.39 41.245 109.678
20 46986 8037.05 41.173 109.224
28 46905.1 7998.63 41.068 109.236
22 46663.4 8104.36 40.904 109.512
15 618727 101055 41.477 108.057
9 584903 94843.2 42.434 108.538
11 552877 90147.2 42.473 108.797
13 520675 85790 42.667 108.935
7 434875 74423.2 40.56 114.479
3 408318 71561.8 39.187 119.118
1 389979 68132.9 40.241 115.975
5 388217 69271.1 38.408 119.693
10 214464 35011.6 54.996 183.595
12 185648 31176.1 56.118 187.085
14 179788 30391.3 56.131 190.237
8 165476 29181.6 54.85 210.161
6 117060 26812 34.99 294.898
0 116289 31155.9 29.186 314.672
2 107917 29762.4 28.707 322.516
4 105226 27569.2 29.455 327.045
5.85139e+06 1.02346e+06 28.707 56.131 41.6105 107.33 327.045 145.933

FORD
tid attemp_tp tp 50lat 99lat
53 20362.6 2733.28 93.944 260.09
45 20349.3 2706.74 95.325 262.146
33 20317.6 2719.51 94.126 262.392
51 20277.3 2714.54 94.367 260.523
55 20262.8 2713.76 94.401 262.503
37 20239 2706.56 95.366 261.476
63 20234 2743.89 93.163 261.596
36 20226.4 2711.32 95.273 263.298
35 20213.8 2736.32 93.167 262.256
34 20212.3 2714.94 94.53 264.286
57 20210.1 2724.89 94.164 261.524
47 20206 2729.17 93.825 262.17
59 20203.8 2708.64 93.787 263.731
49 20196.6 2728.62 93.891 262.796
40 20192.2 2728.42 94.095 263.888
41 20191.2 2722.71 93.514 262.976
46 20191 2710 94.858 263.936
39 20187.3 2747.23 93.211 262.867
32 20186.6 2731.09 94.031 263.405
62 20183 2726.88 94.359 264.688
48 20182.2 2717.82 94.688 263.481
61 20178.1 2731.72 93.106 262.075
52 20171.9 2724.37 94.55 263.558
44 20156.9 2757.46 93.581 265.252
56 20149.8 2745.15 93.593 264.367
58 20148.8 2723.86 93.865 264.549
54 20147.4 2729.97 94.176 264.78
43 20147.1 2739.31 93.499 262.848
38 20145.1 2752.35 93.27 266.138
50 20144.6 2740.81 94.311 265.284
42 20118.9 2733.72 93.739 264.585
60 20096.4 2766.29 93.029 266.577
25 292256 33578.2 128.547 263.317
31 285613 32690.4 128.732 263.988
29 269292 31196.2 124.803 265.407
27 267941 31073.4 118.468 266.471
30 267588 30700.6 128.12 266.209
26 263033 30344 121.905 268.389
28 258994 29911.7 112.757 269.646
1 232882 27281.2 95.941 412.267
3 229052 27263.9 90.297 422.729
21 226313 25360.2 134.101 267.6
19 224112 25286.2 130.751 268.305
17 224075 25452.1 129.464 286.131
23 222171 25005.3 134.043 267.17
15 221706 25315.2 122.093 350.432
5 221454 26592.2 83.992 436.057
9 221263 26392.5 88.438 427.409
13 216643 25284 101.525 395.036
7 211382 25266.7 83.974 436.62
11 207707 24674.1 88.255 417.63
0 130605 16381.1 34.793 777.86
24 127099 13957.9 142.68 289.158
2 122839 15481 34.519 839.305
4 114460 14185 34.494 880.377
6 109613 13233.2 35.349 884.364
8 107957 12734.1 40.719 858.138
20 107295 10938.6 150.656 349.982
18 105281 10730.6 150.278 383.064
22 104704 10703.2 152.85 339.858
10 103764 11929.8 76.843 856.716
16 103628 10729.1 147.19 528.133
12 99745.6 10707.4 135.01 735.065
14 99263.5 10559.9 139.212 697.963
6.64616e+06 778260 34.494 152.85 100.463 260.09 884.364 360.888

FORD
tid attemp_tp tp 50lat 99lat
104 9884.52 693.903 317.907 508.552
110 9870.55 689.912 318.628 502.161
78 9836.56 686.06 318.706 505.323
77 9826.8 680.918 319.127 506.536
67 9819.18 678.26 321.453 513.717
80 9792.99 678.86 322.813 506.718
96 9765.36 672.56 324.088 508.913
76 9760.72 670.083 324.399 502.976
118 9755.58 670.492 324.748 505.82
84 9742.4 675.499 323.678 506.787
121 9735.27 668.882 324.469 505.675
79 9730.93 668.972 324.263 505.363
95 9730.48 668.825 324.214 504.373
68 9727.6 668.967 325.454 511.936
105 9725.23 670.963 323.701 505.762
88 9723.96 666.986 326.395 506.792
83 9719.94 663.707 326.764 502.523
120 9719.27 666.256 326.339 508.02
90 9691.58 668.448 328.102 508.273
91 9685 661.796 327.037 506.557
73 9681.81 664.337 327.534 504.897
126 9675.67 657.984 325.754 507.02
113 9674.69 658.034 326.386 504.063
65 9674.16 654.583 327.119 521.848
112 9673.39 664.126 328.112 508.654
64 9668.94 654.355 327.405 514.367
69 9666.25 659.306 323.395 513.969
70 9664.14 651.151 328.401 515.296
115 9651.62 655.219 325.442 504.525
107 9649.13 656.276 329.513 505.482
75 9642.53 657.177 326.008 507.555
109 9642.38 653.647 326.969 506.32
119 9639.36 656.276 327.399 505.727
122 9635.27 655.439 329.319 509.446
98 9630.81 653.277 330.293 507.842
85 9630.75 653.205 328.345 507.853
127 9629.64 650.54 328.823 507.983
99 9629.33 659.956 327.419 506.193
100 9629.14 656.91 328.205 510.443
72 9629.11 652.777 330.406 507.074
123 9628.58 649.486 331.079 507.131
71 9627.4 649.484 329.147 517.414
111 9618.97 652.84 327.371 506.736
125 9618.5 646.796 329.072 503.713
92 9618.44 647.158 330.957 507.201
87 9618.22 651.067 329.777 510.439
89 9618.18 649.025 329.285 506.188
106 9615.83 653.453 324.848 508.212
93 9614.81 652.884 327.651 508.096
117 9613.47 646.9 330.341 505.185
74 9612.45 655.685 326.827 509.915
102 9610.85 650.713 330.02 506.23
86 9610.62 647.784 328.119 507.497
81 9610.42 647.435 326.22 505.047
116 9608.57 652.931 329.522 509.316
97 9607.1 650.929 327.63 508.158
66 9603.38 656.266 326.988 518.207
103 9601.23 649.014 329.028 506.935
82 9600.57 647.568 328.863 510.145
114 9595.44 641.705 331.512 506.232
101 9593.62 645.152 332.875 507.711
94 9591.11 646.843 329.682 509.394
124 9586.32 642.954 331.519 507.76
108 9585.98 644.475 332.397 509.214
63 98387 5234.88 350.139 604.226
52 97901.3 5217.65 351.107 517.033
56 97766 5220.12 351.034 544.003
59 97735.2 5182.9 350.951 593.467
41 97701.1 5190.27 351.172 522.636
57 97115.8 5159.57 353.338 609.682
42 96628.9 5138.53 352.307 523.019
43 96349.2 5128.86 353.148 524.048
58 96335.6 5110.99 352.886 624.851
47 95961.1 5083.83 354.285 520.93
61 95800.8 5044.58 352.168 590.561
49 95551.8 5066.63 352.126 526.76
45 95501.1 5044.37 354.067 525.229
53 95285.7 5064.72 354.167 521.251
55 94882.9 5017.88 353.097 522.217
46 94873.2 5041.37 355.612 524.82
60 94838.4 5020.46 354.148 583.896
51 94817.6 5041.07 354.815 519.063
44 94805.1 5030.08 357.019 523.604
62 94350.1 4988.67 354.928 572.627
50 94213.7 5000.39 354.849 519.076
54 93943.4 4961.53 357.165 524.979
48 93636.8 4931.57 356.844 528.96
39 91325.8 4840.81 352.953 526.674
1 91116.5 4652.23 355.54 870.413
3 89463.5 4558.52 359.048 933.166
31 89290.3 4669.35 355.135 545.678
7 89260.7 4527.39 358.184 961.592
27 89131.4 4723.78 354.92 561.545
29 89124.6 4724.67 355.306 558.316
37 89062.9 4664.93 355.725 557.05
33 89051.2 4651.95 356 552.21
35 88845 4682.22 354.926 553.336
25 88753.4 4713.34 353.536 568.969
5 88686.2 4492.05 360.15 934.031
19 88628.2 4658.83 356.442 727.245
21 88467.9 4699.06 357.176 622.911
13 88388.4 4551.82 359.108 910.656
17 88340.6 4592.56 359.591 797.503
23 88204.5 4694.42 356.061 587.312
9 87904.4 4448.4 362.201 962.545
11 87827.9 4482.56 359.833 949.744
15 87420.3 4486.67 360.569 893.244
40 78310.5 4119.76 356.393 527.684
0 70492.4 2765.63 353.555 2136.12
2 68510.7 2725.49 379.813 2228
6 67538.2 2808.71 371.828 2247
4 67462.2 2756.17 375.143 2245.88
8 66244.1 2879.63 370.526 2192.14
38 66098.1 3385.28 358.896 556.268
10 65095.7 2919.87 368.425 2079.79
36 64952.1 3285.15 360.652 675.518
32 64844.3 3288.9 360.805 661.645
12 64509.9 2973.71 367.117 2084.49
34 64084.5 3228.13 361.843 672.649
16 63904.9 3137.47 361.16 1809.72
14 63730.8 3024.6 365.387 1900.68
30 63678 3266.11 360.097 719.186
28 63410.8 3277.7 357.347 719.362
18 62952.4 3147.68 362.993 1551.7
24 62585.1 3290.22 358.798 931.147
20 62491.4 3230.06 361.924 1338.56
22 62491.7 3292.81 360.005 1138.08
26 62345 3268 357.258 798.3
5.97728e+06 317681 317.907 379.813 342.414 502.161 2247 694.269

