FORD
tid attemp_tp tp 50lat 99lat
5 97893.9 87847.1 75.083 169.724
0 97316 87436.5 75.107 172.568
1.61447e+06 1.44784e+06 67.544 75.107 72.401 165.011 172.568 168.236

FORD
tid attemp_tp tp 50lat 99lat
1 103519 91153.3 71.495 155.797
5 102976 90616 71.933 156.106
0 102920 90583 71.646 156.094
9 102489 90191.4 72.289 156.477
3 102171 89926.6 72.724 156.245
2 101711 89509 72.908 155.985
8 99101 87347.7 74.85 158.485
11 98448.5 86677 75.846 158.414
7 98376.8 86563.7 75.858 158.198
15 98192.1 86335.4 75.924 159.038
13 97956.1 86135.8 76.238 157.16
6 96653.8 85363.7 77.369 160.938
12 96312.5 84969.8 77.488 160.415
14 94844.9 83951.9 78.947 161.55
10 93886.2 82887.4 80.139 161.437
4 93814.6 82987.5 80.132 159.754
1.58337e+06 1.3952e+06 71.495 80.139 75.3616 155.797 161.55 158.256

FORD
tid attemp_tp tp 50lat 99lat
5 106426 90968.3 67.924 152.952
3 104766 89623.8 69.088 154.445
15 100366 86101 72.496 156.268
11 98487.4 84331.8 73.894 155.474
6 96344.3 82595.9 75.591 158.576
12 94223.7 80976.8 77.497 158.269
7 94184.7 80852.8 77.356 158.325
0 92907.6 79559.5 78.412 160.165
10 92817.2 79591.7 78.9 157.429
9 92690.9 79641.9 78.777 158.395
1 90970.2 78149.8 80.136 159.046
14 90988 78212.3 80.35 158.369
2 90723.4 78050.2 80.469 158.825
4 90454 77674.7 81.085 160.572
8 90028.2 77475.5 81.927 161.224
13 89961.1 77518.6 81.698 159.928
1.51634e+06 1.30132e+06 67.924 81.927 77.225 152.952 161.224 158.016

FORD
tid attemp_tp tp 50lat 99lat
2 121209 121202 56.683 105.435
1 121195 121188 56.698 106.542
12 120950 120943 56.709 107.175
4 120851 120844 56.866 107.192
6 120750 120742 56.846 106.896
10 120855 120848 56.936 107.864
8 120794 120787 56.92 108.611
9 120733 120726 56.753 107.444
14 120738 120731 57.075 107.4
13 120721 120714 56.877 106.493
15 120791 120784 56.674 108.59
7 120646 120639 56.839 106.585
11 120594 120587 56.893 107.467
3 120558 120551 57.037 107.057
5 120694 120686 56.885 108.142
0 97388.1 97382.2 20.884 378.01
1.90947e+06 1.90935e+06 20.884 57.075 54.5984 105.435 378.01 124.181

FORD
tid attemp_tp tp 50lat 99lat
3 121167 121160 56.661 106.177
6 121112 121105 56.809 106.022
11 120951 120944 56.548 107.849
10 120865 120858 56.846 107.513
4 121008 121000 56.658 107.822
12 120775 120767 57.014 107.99
8 120818 120811 56.895 108.291
7 120827 120820 56.887 107.619
1 120928 120921 56.717 107.509
14 120826 120818 56.91 108.261
2 120809 120801 56.88 108.383
9 120818 120811 56.825 108.048
5 120788 120780 56.786 108.081
15 120769 120762 57.011 108.23
13 120767 120760 56.781 109.04
0 97063.9 97058.1 20.967 380.266
