FORD
tid attemp_tp tp 50lat 99lat
15 31718.2 31717.9 30.82 42.779
13 31545.1 31544.7 30.908 48.848
14 28136.6 28136.3 31.587 138.785
12 26463.1 26462.8 32.196 148.394
8 25844.2 25843.9 32.263 167.502
10 25644.1 25643.8 32.662 162.413
7 110594 110593 31.137 57.501
3 109652 109650 31.147 58.901
5 109333 109333 31.285 56.53
1 107788 107787 31.405 54.426
2 67529.3 67528.7 30.67 173.275
6 66158.8 66157.9 31.282 173.16
4 65464.4 65463.7 30.915 180.327
0 62919.7 62919.3 31.462 160.31
932693 932683 30.448 32.662 31.2898 42.779 180.327 108.218

FORD
tid attemp_tp tp 50lat 99lat
31 22609.4 22608.8 40.217 87.059
27 22557.2 22556.8 40.278 87.216
29 22328.9 22328.4 40.961 86.552
17 22314.7 22314.3 40.938 87.221
25 22281.2 22280.8 41.158 86.872
24 22145.2 22144.7 41.051 87.669
23 21967.9 21967.6 41.422 87.049
30 21926.8 21926.3 41.441 87.568
19 21821.7 21821.4 41.773 86.639
26 21774.4 21773.8 41.765 87.525
20 21729.4 21729.1 41.623 88.257
18 21704.9 21704.5 41.478 87.758
21 21660.8 21660.1 42.187 87.17
22 21616.9 21616.6 41.574 88.526
28 21569.6 21569.3 41.894 88.298
16 19406.1 19405.8 43.912 194.64
5 98395.5 98392.5 39.613 101.561
7 98318.4 98316.9 39.854 97.358
9 92933.7 92931.3 40.664 93.326
13 91127.9 91125.6 41.107 91.264
15 89095.3 89093 41.373 90.678
3 87418.3 87416.2 40.892 102.882
1 86638.6 86637.5 41.183 98.644
11 85727.5 85726.3 42.134 91.454
0 63043.3 63042.3 36.172 237.139
2 60918.7 60917.5 35.279 251.018
4 59252.2 59250.9 35.447 258.574
6 59118.6 59117.6 35.607 254.799
8 58358.8 58357.5 39.935 232.757
10 56571.1 56570.4 44.763 215.75
12 56454.7 56453.6 45.267 213.229
14 55226.6 55225.4 45.841 217.96
1.54801e+06 1.54798e+06 35.279 45.841 40.9001 86.552 258.574 129.825

FORD
tid attemp_tp tp 50lat 99lat
35 9175.43 9175.04 110.739 185.404
53 9159.14 9158.77 111.146 185.278
58 8971.66 8971.25 112.63 193.078
40 8897 8896.66 113.422 194.918
59 8895.16 8894.77 113.885 196.297
50 8800.69 8800.27 114.711 195.675
61 8781.24 8780.81 115.384 196.025
55 8776.96 8776.56 115.572 199.808
37 8757.89 8757.41 115.574 199.36
32 8732.99 8732.57 115.166 199.961
44 8697.87 8697.55 115.791 200
33 8692.63 8692.19 116.275 201.645
62 8669.97 8669.58 115.86 201.895
39 8654.93 8654.62 116.906 203.246
36 8653.56 8653.26 116.202 199.533
43 8649.61 8649.22 117.12 205.176
51 8647.86 8647.37 117.077 205.038
49 8643.44 8643.07 116.989 204.813
47 8640.97 8640.7 116.964 202.328
41 8628.02 8627.56 117.167 203.934
48 8613.33 8612.91 117.297 204.875
45 8610 8609.57 117.532 207.184
63 8604.69 8604.34 117.956 206.789
46 8591.34 8590.98 117.257 207.562
42 8583.04 8582.73 117.592 205.773
34 8579.34 8578.99 117.133 206.662
57 8579 8578.53 117.968 207.406
54 8578.66 8578.28 117.29 206.812
52 8578.11 8577.79 117.334 207.183
56 8564.11 8563.75 117.852 208.589
38 8544.62 8544.3 118.223 208.267
60 8543.74 8543.33 118.424 209.108
31 49219.3 49217 113.738 195.948
1 46207.5 46205.3 104.069 599.82
30 44548.8 44547 116.632 203.913
29 44311.6 44309.7 117.11 206.394
7 42016.9 42014.7 106.46 622.076
27 41940.8 41939 117.153 211.506
21 40982.6 40981 117.261 405.066
5 40725.4 40724 106.748 644.575
15 40535.5 40534.1 113.314 550.691
3 39902.3 39900.7 106.425 664.627
13 39546.7 39545.3 111.168 610.65
25 39461.1 39459.6 119.476 389.759
23 39400 39398.7 118.985 435.239
19 39280.3 39278.4 118.634 432.302
9 38855.3 38853.7 109.5 633.193
17 38579.2 38577.5 117.797 496.547
4 37714.5 37712.8 93.163 827.784
11 37742.7 37741 111.305 635.882
0 36434.6 36433 96.404 778.978
28 36418.4 36416.8 119.258 293.288
2 35987.2 35985.5 95.21 825.637
6 34067 34065.5 91.846 815.961
10 33621.5 33619.9 99.973 792.014
8 33363.5 33362.3 93.35 809.33
16 33246.9 33245.9 117.508 647.862
12 33049.8 33048.4 101.413 786.488
14 33038.8 33037.5 113.977 718.447
26 32451.9 32450.6 122.69 391.37
18 32352.1 32350.7 120.898 600.368
20 31938.1 31936.4 122.287 573.053
24 31928.8 31927.6 122.834 563.145
22 31666 31664.7 123.191 575.866
1.48903e+06 1.48897e+06 91.846 123.191 113.691 185.278 827.784 381.209

FORD
tid attemp_tp tp 50lat 99lat
76 4025.73 4025.41 252.23 447.023
80 4018.95 4018.59 251.071 449.351
102 3938.76 3938.42 256.286 455.183
90 3920.81 3920.49 256.025 461.431
68 3885.67 3885.32 257.371 586.663
123 3878.79 3878.44 259.437 465.402
73 3864.5 3864.17 259.734 463.954
65 3844.77 3844.42 259.993 580.285
125 3839.56 3839.13 264.348 459.65
34 16876.5 16874.7 247.762 457.613
107 3814.54 3814.25 265.514 462.33
52 16564.4 16562.7 247.677 421.62
98 3804.69 3804.36 265.433 468.61
79 3797.46 3797.05 266.439 468.986
70 3794.03 3793.73 262.918 589.782
101 3770.4 3770.06 268.26 468.432
117 3768.75 3768.41 268.67 460.912
92 3766.34 3765.98 267.102 471.942
69 3753.55 3753.14 267.446 586.703
84 3751.61 3751.23 269.164 470.96
105 3741.76 3741.45 269.141 464.632
119 3721.41 3721.1 270.78 467.901
115 3715.94 3715.63 271.981 469.724
127 3715.59 3715.27 274.392 469.796
126 3714.16 3713.81 272.345 467.82
72 3713.41 3713.06 272.95 467.268
121 3712.89 3712.57 271.36 467.352
100 3699.01 3698.68 272.367 469.04
87 3694.23 3693.89 274.226 477.801
94 3690.22 3689.88 274.891 436.752
50 14483.7 14482.4 261.593 438.716
71 3674.96 3674.68 276.187 598.208
77 3674.55 3674.24 278.372 478.924
114 3673.91 3673.64 276.9 467.403
93 3672.39 3672.08 276.483 478.387
82 3672.34 3671.97 275.359 469.367
95 3667.65 3667.33 276.358 478.387
120 3665.43 3665.09 277.905 471.891
86 3664.37 3664.01 276.817 475.397
60 14097.1 14095.9 257.757 581.83
91 3662.36 3662 276.398 476.346
66 3658.2 3657.89 274.116 592.68
112 3657.43 3657.12 276.552 440.089
104 3656.1 3655.77 276.474 472.933
124 3651.36 3651.02 277.89 440.882
75 3649.29 3648.97 277.73 474.283
89 3643.49 3643.16 280.47 485.56
85 3638.89 3638.57 280.189 476.287
122 3631.11 3630.78 280.68 479.644
51 13629.8 13628.5 265.263 473.576
110 3630.93 3630.57 280.84 478.512
43 13622.5 13621.2 265.926 442.478
96 3630.61 3630.35 280.328 442.908
81 3629.87 3629.57 283.893 483.489
99 3626.89 3626.54 280.18 480.339
109 3625.31 3624.98 282.077 448.369
9 13423.1 13422 251.732 861.372
113 3614.41 3614.03 283.616 476.395
118 3613.04 3612.72 282.292 471.034
83 3612.27 3611.93 281.868 485.386
116 3609.69 3609.4 284.291 477.29
35 13315.7 13314.4 272.295 474.58
78 3607.34 3607.01 283.034 475.544
88 3604.03 3603.69 283.669 475.351
106 3603.18 3602.9 283.424 484.777
33 13205.2 13204 270.405 465.931
57 13161.1 13159.9 266.849 594.408
59 13096.7 13095.4 268.258 594.981
108 3592.16 3591.77 285.394 456.958
41 13051.6 13050.4 270.123 460.863
67 3587.16 3586.85 284.758 468.229
40 13016.1 13014.9 270.085 466.147
74 3585.65 3585.3 288.376 481.559
97 3584.26 3583.92 287.481 456.448
103 3582.83 3582.53 287.336 449.669
111 3582.54 3582.19 289.298 480.099
44 12911.2 12909.9 271.81 466.757
37 12855.4 12854.4 274.17 470.304
47 12825 12823.8 272.989 470.475
39 12806.5 12805.1 275.967 449.823
54 12751.3 12750.1 276.208 466.865
64 3563.95 3563.64 288.938 587.16
53 12700.3 12699 276.972 473.257
63 12671.1 12670 276.3 588.919
61 12662.5 12661.2 274.94 591.374
1 12548.4 12547.3 267.912 828.044
55 12522.6 12521.5 279.512 478.518
36 12503.6 12502.6 280.408 470.453
58 12501.2 12500.2 278.305 587.971
38 12481.7 12480.5 279.461 471.328
46 12466.8 12465.4 282.237 468.809
17 12444.7 12443.6 266.619 891.359
45 12444.8 12443.6 280.602 475.999
19 12425.7 12424.4 266.434 918.557
42 12412.3 12411.1 282.201 468.656
5 12375 12373.8 269.712 872.811
13 12346.5 12345.5 269.5 931.126
3 12346.1 12344.9 270.59 888.044
62 12299.9 12299.1 282.702 587.6
29 12292.9 12291.6 275.547 854.352
15 12259.1 12257.6 273.172 926.277
56 12257.5 12256.3 286.098 550.448
48 12249.4 12248.5 287.641 472.033
49 12244.3 12243 288.764 473.689
11 12242 12241 271.24 895.425
32 12170.7 12169.7 273.283 642.487
31 12142.4 12141.6 284.157 666.024
7 12107.5 12106.4 276.891 899.786
6 12098.3 12097.1 243.475 1282.87
4 12050.3 12049 246.723 1295.78
20 12032.5 12031.3 253.797 1273.58
21 12031.9 12030.9 282.455 976.405
10 12005.2 12003.7 248.597 1299.04
8 11948.3 11947.2 251.898 1288.53
18 11932.6 11931.4 256.927 1278.62
23 11922.6 11921.8 284.904 987.859
2 11919.4 11918.3 253.635 1284.66
27 11907 11906 287.653 989.202
0 11898.6 11897.4 255.242 1250.41
25 11824.4 11823.4 293.454 999.037
24 11734.3 11733.3 274.858 1292.81
22 11696.7 11695.7 274.523 1307.99
16 11668 11666.8 266.602 1307.63
30 11637.5 11636.3 289.139 957.204
26 11632.4 11631.6 279.904 1304.83
28 11626 11624.8 281.765 1254
12 11549.7 11548.7 269.547 1346.61
14 11535.8 11534.9 272.179 1360.85
1.04152e+06 1.04142e+06 243.475 293.454 272.759 421.62 1360.85 637.199

